ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
41,Newport,Hall of Fame Championships,7/15/2022,ATP250,Outdoor,Grass,Quarterfinals,3,Bublik A.,Murray A.,42,52,1035,915,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.37,1.57,2.33,1.68,2.54,1.68,2.32,1.6
41,Newport,Hall of Fame Championships,7/15/2022,ATP250,Outdoor,Grass,Quarterfinals,3,Kubler J.,Duckworth J.,102,74,549,706,7,5,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.62,1.61,2.48,1.61,2.93,1.48,2.64
41,Newport,Hall of Fame Championships,7/16/2022,ATP250,Outdoor,Grass,Semifinals,3,Cressy M.,Isner J.,41,22,1047,1593,6,2,4,6,6,3,NA,NA,NA,NA,2,1,Completed,1.72,2.1,1.85,2.06,1.9,2.13,1.78,2.02
41,Newport,Hall of Fame Championships,7/16/2022,ATP250,Outdoor,Grass,Semifinals,3,Bublik A.,Kubler J.,42,102,1035,549,6,3,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.37,1.57,2.59,1.62,2.59,1.56,2.4
41,Newport,Hall of Fame Championships,7/17/2022,ATP250,Outdoor,Grass,The Final,3,Cressy M.,Bublik A.,41,42,1047,1035,2,6,6,3,7,6,NA,NA,NA,NA,2,1,Completed,2.2,1.66,2.05,1.87,2.25,1.87,2.1,1.73
42,Gstaad,Suisse Open Gstaad,7/18/2022,ATP250,Outdoor,Clay,1st Round,3,Martinez P.,Taberner C.,52,106,940,531,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.37,1.71,2.24,1.71,2.37,1.65,2.21
42,Gstaad,Suisse Open Gstaad,7/18/2022,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Ymer M.,125,91,436,609,6,4,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.9,1.99,1.92,2.05,1.83,1.95
42,Gstaad,Suisse Open Gstaad,7/18/2022,ATP250,Outdoor,Clay,1st Round,3,Lehecka J.,Etcheverry T.,65,76,770,665,6,1,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,2,1.8,2.06,1.84,2.19,1.87,2,1.79
42,Gstaad,Suisse Open Gstaad,7/18/2022,ATP250,Outdoor,Clay,1st Round,3,Ritschard A.,Sousa J.,190,58,280,811,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,2.37,1.57,2.3,1.68,2.58,1.68,2.31,1.6
42,Gstaad,Suisse Open Gstaad,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Zapata Miralles B.,63,81,780,651,6,3,3,6,7,5,NA,NA,NA,NA,2,1,Completed,1.66,2.2,1.59,2.5,1.69,2.6,1.56,2.39
42,Gstaad,Suisse Open Gstaad,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Gasquet R.,Carballes Baena R.,64,88,776,623,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.71,2.25,1.82,2.25,1.73,2.08
42,Gstaad,Suisse Open Gstaad,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Varillas J.P.,Sonego L.,115,60,469,810,7,6,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,2.37,1.57,2.57,1.56,2.85,1.58,2.46,1.53
42,Gstaad,Suisse Open Gstaad,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Ymer E.,Paire B.,131,92,420,601,6,2,2,0,NA,NA,NA,NA,NA,NA,1,0,Retired,1.53,2.5,1.56,2.57,1.56,2.73,1.5,2.55
42,Gstaad,Suisse Open Gstaad,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Garin C.,152,70,359,740,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,3.4,1.33,3.5,1.34,3.8,1.37,3.32,1.32
42,Gstaad,Suisse Open Gstaad,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Thiem D.,Gaston H.,274,59,176,810,1,6,6,1,7,6,NA,NA,NA,NA,2,1,Completed,1.44,2.75,1.47,2.88,1.5,3,1.46,2.66
42,Gstaad,Suisse Open Gstaad,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Jarry N.,Monteiro T.,118,72,461,716,6,7,7,6,7,6,NA,NA,NA,NA,2,1,Completed,2,1.8,2.01,1.88,2.12,1.88,1.97,1.82
42,Gstaad,Suisse Open Gstaad,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Stricker D.,Huesler M.A.,180,99,287,552,6,7,7,6,6,4,NA,NA,NA,NA,2,1,Completed,2.75,1.44,2.72,1.51,2.79,1.51,2.63,1.47
42,Gstaad,Suisse Open Gstaad,7/20/2022,ATP250,Outdoor,Clay,2nd Round,3,Munar J.,Ritschard A.,63,190,780,280,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.28,3.75,1.3,3.91,1.33,3.91,1.3,3.47
42,Gstaad,Suisse Open Gstaad,7/21/2022,ATP250,Outdoor,Clay,2nd Round,3,Martinez P.,Ymer E.,52,131,940,420,7,5,4,6,6,2,NA,NA,NA,NA,2,1,Completed,1.61,2.3,1.7,2.28,1.72,2.33,1.64,2.23
42,Gstaad,Suisse Open Gstaad,7/21/2022,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Delbonis F.,274,125,176,436,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.44,2.75,1.5,2.81,1.5,3.1,1.45,2.7
42,Gstaad,Suisse Open Gstaad,7/21/2022,ATP250,Outdoor,Clay,2nd Round,3,Varillas J.P.,Bautista Agut R.,115,19,469,1623,7,6,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,3,1.4,3.13,1.42,3.33,1.42,2.9,1.38
42,Gstaad,Suisse Open Gstaad,7/21/2022,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Lehecka J.,5,65,4890,770,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.2,4.5,1.23,4.79,1.25,5,1.2,4.42
42,Gstaad,Suisse Open Gstaad,7/21/2022,ATP250,Outdoor,Clay,2nd Round,3,Berrettini M.,Gasquet R.,15,64,2280,776,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.25,4,1.3,3.89,1.31,4.25,1.26,3.73
42,Gstaad,Suisse Open Gstaad,7/21/2022,ATP250,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Stricker D.,40,180,1040,287,6,3,4,6,6,1,NA,NA,NA,NA,2,1,Completed,1.4,3,1.41,3.18,1.44,3.26,1.38,2.98
42,Gstaad,Suisse Open Gstaad,7/21/2022,ATP250,Outdoor,Clay,2nd Round,3,Jarry N.,Hanfmann Y.,118,152,461,359,7,6,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.37,1.59,2.53,1.62,2.72,1.55,2.4
42,Gstaad,Suisse Open Gstaad,7/22/2022,ATP250,Outdoor,Clay,Quarterfinals,3,Thiem D.,Varillas J.P.,274,115,176,469,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.62,1.51,2.75,1.56,2.88,1.49,2.6
42,Gstaad,Suisse Open Gstaad,7/22/2022,ATP250,Outdoor,Clay,Quarterfinals,3,Berrettini M.,Martinez P.,15,52,2280,940,3,6,7,6,6,1,NA,NA,NA,NA,2,1,Completed,1.16,5,1.19,5.41,1.33,5.41,1.19,4.55
42,Gstaad,Suisse Open Gstaad,7/22/2022,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud C.,Munar J.,5,63,4890,780,7,6,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.25,4,1.24,4.64,1.27,4.84,1.23,4.14
42,Gstaad,Suisse Open Gstaad,7/22/2022,ATP250,Outdoor,Clay,Quarterfinals,3,Ramos-Vinolas A.,Jarry N.,40,118,1040,461,7,6,4,6,7,6,NA,NA,NA,NA,2,1,Completed,1.8,2,1.88,2.03,1.93,2.05,1.82,1.97
42,Gstaad,Suisse Open Gstaad,7/23/2022,ATP250,Outdoor,Clay,Semifinals,3,Berrettini M.,Thiem D.,15,274,2280,176,6,1,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.37,1.53,2.68,1.6,2.68,1.54,2.45
42,Gstaad,Suisse Open Gstaad,7/23/2022,ATP250,Outdoor,Clay,Semifinals,3,Ruud C.,Ramos-Vinolas A.,5,40,4890,1040,6,2,6,0,NA,NA,NA,NA,NA,NA,2,0,Completed,1.2,4.5,1.2,5.62,1.23,5.76,1.19,4.63
42,Gstaad,Suisse Open Gstaad,7/24/2022,ATP250,Outdoor,Clay,The Final,3,Ruud C.,Berrettini M.,5,15,4890,2280,4,6,7,6,6,2,NA,NA,NA,NA,2,1,Completed,1.8,2,1.9,2,1.94,2.05,1.83,1.97
43,Hamburg,European Open,7/18/2022,ATP250,Outdoor,Clay,1st Round,3,Davidovich Fokina A.,Van De Zandschulp B.,35,25,1130,1455,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.83,2.07,1.91,2.1,1.8,1.99
43,Hamburg,European Open,7/18/2022,ATP250,Outdoor,Clay,1st Round,3,Molcan A.,Topo M.,48,585,956,45,7,5,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.12,6,1.13,6.99,1.15,7,1.12,6.19
43,Hamburg,European Open,7/18/2022,ATP250,Outdoor,Clay,1st Round,3,Musetti L.,Lajovic D.,62,75,781,703,6,7,7,6,6,3,NA,NA,NA,NA,2,1,Completed,1.57,2.37,1.67,2.33,1.7,2.4,1.62,2.26
43,Hamburg,European Open,7/18/2022,ATP250,Outdoor,Clay,1st Round,3,Kovalik J.,Rehberg M.,186,830,283,17,3,6,7,5,6,1,NA,NA,NA,NA,2,1,Completed,1.14,5.5,1.13,6.81,1.21,8,1.12,6.14
43,Hamburg,European Open,7/18/2022,ATP250,Outdoor,Clay,1st Round,3,Khachanov K.,Struff J.L.,26,122,1440,443,3,6,6,3,7,6,NA,NA,NA,NA,2,1,Completed,1.72,2.1,1.79,2.13,1.84,2.15,1.76,2.04
43,Hamburg,European Open,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Ruusuvuori E.,Schwartzman D.,42,14,1015,2325,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,3.2,1.36,3.15,1.4,3.27,1.42,2.99,1.38
43,Hamburg,European Open,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Griekspoor T.,Rune H.,47,27,969,1412,7,6,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,2.37,1.57,2.28,1.69,2.41,1.73,2.23,1.64
43,Hamburg,European Open,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Coric B.,Djere L.,183,69,283,741,1,6,7,6,6,3,NA,NA,NA,NA,2,1,Completed,2.37,1.57,2.65,1.53,2.76,1.62,2.41,1.55
43,Hamburg,European Open,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Carreno Busta P.,Nardi L.,23,169,1510,303,6,2,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.16,5,1.19,5.22,1.21,5.34,1.17,4.9
43,Hamburg,European Open,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Bedene A.,61,285,789,170,6,3,3,6,7,6,NA,NA,NA,NA,2,1,Completed,1.36,3.2,1.43,3.01,1.44,3.26,1.4,2.89
43,Hamburg,European Open,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Alcaraz C.,Kuhn N.,6,259,4845,190,3,6,6,1,7,6,NA,NA,NA,NA,2,1,Completed,1.04,13,1.03,17.56,1.05,18,1.02,13.02
43,Hamburg,European Open,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Krajinovic F.,Baez S.,43,32,1010,1263,6,1,4,6,7,6,NA,NA,NA,NA,2,1,Completed,2.75,1.44,2.66,1.53,2.85,1.59,2.57,1.5
43,Hamburg,European Open,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Karatsev A.,Basilashvili N.,37,28,1103,1380,6,4,6,0,NA,NA,NA,NA,NA,NA,2,0,Completed,1.72,2.1,1.83,2.07,1.83,2.2,1.72,2.09
43,Hamburg,European Open,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Galan D.E.,Coria F.,113,78,480,660,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.9,1.9,2.05,1.85,2.1,1.92,1.97,1.82
43,Hamburg,European Open,7/19/2022,ATP250,Outdoor,Clay,1st Round,3,Cerundolo F.,Altmaier D.,30,56,1302,823,2,6,6,4,6,2,NA,NA,NA,NA,2,1,Completed,1.44,2.75,1.44,3,1.5,3.17,1.41,2.85
43,Hamburg,European Open,7/20/2022,ATP250,Outdoor,Clay,1st Round,3,Rublev A.,Berankis R.,8,107,3540,522,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.08,8,1.08,9.89,1.09,9.89,1.07,8.17
43,Hamburg,European Open,7/20/2022,ATP250,Outdoor,Clay,2nd Round,3,Coric B.,Griekspoor T.,183,47,283,969,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.1,1.72,2.27,1.71,2.35,1.75,2.16,1.68
43,Hamburg,European Open,7/20/2022,ATP250,Outdoor,Clay,2nd Round,3,Molcan A.,Carreno Busta P.,48,23,956,1510,6,3,1,6,7,6,NA,NA,NA,NA,2,1,Completed,2.62,1.5,2.8,1.5,2.8,1.56,2.56,1.5
43,Hamburg,European Open,7/20/2022,ATP250,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Kovalik J.,35,186,1130,283,6,2,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.16,5,1.17,5.8,1.22,5.8,1.17,4.89
43,Hamburg,European Open,7/20/2022,ATP250,Outdoor,Clay,2nd Round,3,Musetti L.,Ruusuvuori E.,62,42,781,1015,6,4,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.53,2.5,1.58,2.55,1.69,2.55,1.58,2.35
43,Hamburg,European Open,7/21/2022,ATP250,Outdoor,Clay,2nd Round,3,Karatsev A.,Galan D.E.,37,113,1103,480,3,6,6,3,6,4,NA,NA,NA,NA,2,1,Completed,1.57,2.37,1.56,2.6,1.6,2.6,1.55,2.41
43,Hamburg,European Open,7/21/2022,ATP250,Outdoor,Clay,2nd Round,3,Cerundolo F.,Rublev A.,30,8,1302,3540,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,3,1.4,2.93,1.43,3.24,1.45,2.94,1.39
43,Hamburg,European Open,7/21/2022,ATP250,Outdoor,Clay,2nd Round,3,Khachanov K.,Fognini F.,26,61,1440,789,6,3,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.62,1.47,2.92,1.56,2.92,1.48,2.62
43,Hamburg,European Open,7/21/2022,ATP250,Outdoor,Clay,2nd Round,3,Alcaraz C.,Krajinovic F.,6,43,4845,1010,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.2,4.5,1.22,4.9,1.22,5.16,1.19,4.5
43,Hamburg,European Open,7/22/2022,ATP250,Outdoor,Clay,Quarterfinals,3,Cerundolo F.,Karatsev A.,30,37,1302,1103,6,3,4,6,7,6,NA,NA,NA,NA,2,1,Completed,1.44,2.75,1.53,2.71,1.53,3.04,1.45,2.72
43,Hamburg,European Open,7/22/2022,ATP250,Outdoor,Clay,Quarterfinals,3,Musetti L.,Davidovich Fokina A.,62,35,781,1130,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,2.2,1.66,2.24,1.73,2.39,1.73,2.21,1.66
43,Hamburg,European Open,7/22/2022,ATP250,Outdoor,Clay,Quarterfinals,3,Alcaraz C.,Khachanov K.,6,26,4845,1440,6,0,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.16,5,1.16,6.12,1.22,6.12,1.16,5.23
43,Hamburg,European Open,7/22/2022,ATP250,Outdoor,Clay,Quarterfinals,3,Molcan A.,Coric B.,48,183,956,283,7,6,2,0,NA,NA,NA,NA,NA,NA,1,0,Retired,1.8,2,1.87,2.04,1.95,2.04,1.83,1.96
43,Hamburg,European Open,7/23/2022,ATP250,Outdoor,Clay,Semifinals,3,Musetti L.,Cerundolo F.,62,30,781,1302,6,3,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.72,2.1,1.79,2.15,1.82,2.2,1.74,2.08
43,Hamburg,European Open,7/23/2022,ATP250,Outdoor,Clay,Semifinals,3,Alcaraz C.,Molcan A.,6,48,4845,956,7,6,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.11,6.5,1.1,8.73,1.12,8.73,1.09,7.05
43,Hamburg,European Open,7/24/2022,ATP250,Outdoor,Clay,The Final,3,Musetti L.,Alcaraz C.,62,6,781,4845,6,4,6,7,6,4,NA,NA,NA,NA,2,0,Completed,5.5,1.14,7.37,1.13,7.37,1.17,5.82,1.14
44,Atlanta,Atlanta Open,7/25/2022,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,Giron M.,76,55,657,830,7,6,4,6,7,5,NA,NA,NA,NA,2,1,Completed,2.1,1.72,2.14,1.78,2.38,1.78,2.1,1.71
44,Atlanta,Atlanta Open,7/25/2022,ATP250,Outdoor,Hard,1st Round,3,Daniel T.,Korda S.,101,57,535,817,1,6,6,1,6,3,NA,NA,NA,NA,2,1,Completed,2.62,1.5,2.59,1.56,2.62,1.61,2.51,1.51
44,Atlanta,Atlanta Open,7/25/2022,ATP250,Outdoor,Hard,1st Round,3,Nakashima B.,Thompson J.,56,95,824,552,7,6,3,6,6,3,NA,NA,NA,NA,2,1,Completed,1.22,4.33,1.21,4.92,1.34,4.92,1.22,4.1
44,Atlanta,Atlanta Open,7/25/2022,ATP250,Outdoor,Hard,1st Round,3,Millman J.,Popyrin A.,81,84,631,624,7,6,4,6,6,3,NA,NA,NA,NA,2,1,Completed,1.9,1.9,1.97,1.92,2,1.95,1.92,1.86
44,Atlanta,Atlanta Open,7/26/2022,ATP250,Outdoor,Hard,1st Round,3,Brooksby J.,Paire B.,43,94,1037,556,6,3,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.12,6,1.13,6.81,1.16,8.1,1.12,5.88
44,Atlanta,Atlanta Open,7/26/2022,ATP250,Outdoor,Hard,1st Round,3,Ivashka I.,Halys Q.,53,74,885,659,6,0,3,6,6,3,NA,NA,NA,NA,2,1,Completed,1.57,2.37,1.58,2.52,1.64,2.55,1.6,2.3
44,Atlanta,Atlanta Open,7/26/2022,ATP250,Outdoor,Hard,1st Round,3,Paul T.,Sock J.,36,106,1195,525,6,1,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.61,2.3,1.61,2.46,1.67,2.6,1.59,2.33
44,Atlanta,Atlanta Open,7/26/2022,ATP250,Outdoor,Hard,1st Round,3,Mcdonald M.,Kudla D.,51,83,946,625,6,2,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.44,2.75,1.45,2.94,1.45,3.15,1.42,2.83
44,Atlanta,Atlanta Open,7/26/2022,ATP250,Outdoor,Hard,1st Round,3,Shelton B.,Ramanathan R.,281,229,171,226,6,2,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.37,1.62,2.43,1.68,2.62,1.6,2.31
44,Atlanta,Atlanta Open,7/27/2022,ATP250,Outdoor,Hard,1st Round,3,Martin A.,Kokkinakis T.,203,69,260,706,6,3,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,6,1.12,5.88,1.16,6.5,1.2,5.3,1.15
44,Atlanta,Atlanta Open,7/27/2022,ATP250,Outdoor,Hard,1st Round,3,Duckworth J.,Koepfer D.,62,141,751,386,6,1,6,7,6,3,NA,NA,NA,NA,2,1,Completed,1.72,2.1,1.66,2.34,1.78,2.34,1.68,2.15
44,Atlanta,Atlanta Open,7/27/2022,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,Gojowczyk P.,78,88,655,607,6,3,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,NA,NA,NA,NA,NA,NA,NA,NA
44,Atlanta,Atlanta Open,7/27/2022,ATP250,Outdoor,Hard,2nd Round,3,Paul T.,Kwon S.W.,36,76,1195,657,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.36,3.2,1.36,3.48,1.4,3.77,1.33,3.24
44,Atlanta,Atlanta Open,7/27/2022,ATP250,Outdoor,Hard,2nd Round,3,Nakashima B.,Millman J.,56,81,824,631,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.33,3.4,1.3,3.89,1.33,3.89,1.3,3.46
44,Atlanta,Atlanta Open,7/27/2022,ATP250,Outdoor,Hard,2nd Round,3,Tiafoe F.,Daniel T.,29,101,1349,535,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.37,1.56,2.62,1.6,2.66,1.54,2.43
44,Atlanta,Atlanta Open,7/28/2022,ATP250,Outdoor,Hard,2nd Round,3,Ivashka I.,Johnson S.,53,91,885,582,4,6,6,2,6,4,NA,NA,NA,NA,2,1,Completed,1.33,3.4,1.37,3.33,1.4,3.4,1.35,3.15
44,Atlanta,Atlanta Open,7/28/2022,ATP250,Outdoor,Hard,2nd Round,3,Mannarino A.,Martin A.,78,203,655,260,7,5,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.3,3.5,1.29,3.99,1.32,3.99,1.27,3.63
44,Atlanta,Atlanta Open,7/28/2022,ATP250,Outdoor,Hard,2nd Round,3,Brooksby J.,Mcdonald M.,43,51,1037,946,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.62,1.57,2.59,1.57,2.8,1.5,2.55
44,Atlanta,Atlanta Open,7/29/2022,ATP250,Outdoor,Hard,2nd Round,3,De Minaur A.,Duckworth J.,30,62,1345,751,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.3,3.5,1.35,3.52,1.35,3.68,1.31,3.4
44,Atlanta,Atlanta Open,7/29/2022,ATP250,Outdoor,Hard,2nd Round,3,Isner J.,Shelton B.,25,281,1468,171,7,6,4,6,7,6,NA,NA,NA,NA,2,1,Completed,1.36,3.2,1.37,3.41,1.4,3.41,1.34,3.19
44,Atlanta,Atlanta Open,7/29/2022,ATP250,Outdoor,Hard,Quarterfinals,3,Ivashka I.,Paul T.,53,36,885,1195,6,2,3,6,6,1,NA,NA,NA,NA,2,1,Completed,2.62,1.5,2.72,1.52,2.79,1.53,2.62,1.48
44,Atlanta,Atlanta Open,7/29/2022,ATP250,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Mannarino A.,30,78,1345,655,4,6,6,3,6,0,NA,NA,NA,NA,2,1,Completed,1.25,4,1.32,3.76,1.32,4.11,1.27,3.69
44,Atlanta,Atlanta Open,7/29/2022,ATP250,Outdoor,Hard,Quarterfinals,3,Tiafoe F.,Nakashima B.,29,56,1349,824,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.81,2.11,2,2.11,1.82,1.98
44,Atlanta,Atlanta Open,7/30/2022,ATP250,Outdoor,Hard,Quarterfinals,3,Brooksby J.,Isner J.,43,25,1037,1468,3,6,6,1,6,4,NA,NA,NA,NA,2,1,Completed,1.57,2.37,1.54,2.68,1.67,2.68,1.54,2.45
44,Atlanta,Atlanta Open,7/30/2022,ATP250,Outdoor,Hard,Semifinals,3,De Minaur A.,Ivashka I.,30,53,1345,885,5,7,6,2,6,2,NA,NA,NA,NA,2,1,Completed,1.53,2.5,1.63,2.44,1.63,2.58,1.56,2.42
44,Atlanta,Atlanta Open,7/31/2022,ATP250,Outdoor,Hard,Semifinals,3,Brooksby J.,Tiafoe F.,43,29,1037,1349,6,1,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.72,2.1,2.02,1.88,2.18,2.1,1.88,1.9
44,Atlanta,Atlanta Open,7/31/2022,ATP250,Outdoor,Hard,The Final,3,De Minaur A.,Brooksby J.,30,43,1345,1037,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,2.1,1.72,2.14,1.79,2.21,1.86,2.11,1.72
45,Kitzbuhel,Generali Open,7/25/2022,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Kopriva V.,61,159,766,341,6,1,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,2,1.8,2.01,1.88,2.11,1.88,2.01,1.78
45,Kitzbuhel,Generali Open,7/25/2022,ATP250,Outdoor,Clay,1st Round,3,Varillas J. P.,Taberner C.,109,111,520,518,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.33,3.4,1.41,3.13,1.42,3.41,1.36,3.08
45,Kitzbuhel,Generali Open,7/25/2022,ATP250,Outdoor,Clay,1st Round,3,Misolic F.,Dutra Da Silva D.,205,215,257,241,6,2,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.51,2.73,1.51,3.17,1.42,2.81
45,Kitzbuhel,Generali Open,7/25/2022,ATP250,Outdoor,Clay,1st Round,3,Lehecka J.,Monteiro T.,68,67,710,716,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.2,1.66,2.24,1.7,2.34,1.76,2.15,1.68
45,Kitzbuhel,Generali Open,7/25/2022,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Sachko V.,80,265,645,181,6,4,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.16,5,1.21,4.86,1.21,5.1,1.18,4.67
45,Kitzbuhel,Generali Open,7/25/2022,ATP250,Outdoor,Clay,1st Round,3,Rodionov J.,Casanova H.,145,321,378,147,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.44,2.97,1.44,3.12,1.4,2.87
45,Kitzbuhel,Generali Open,7/25/2022,ATP250,Outdoor,Clay,1st Round,3,Coria F.,Garin C.,73,71,660,695,6,4,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,2.37,1.57,2.34,1.66,2.45,1.66,2.34,1.58
45,Kitzbuhel,Generali Open,7/26/2022,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Sonego L.,98,58,546,810,6,4,3,6,7,6,NA,NA,NA,NA,2,1,Completed,2.75,1.44,3.08,1.42,3.15,1.48,2.81,1.42
45,Kitzbuhel,Generali Open,7/26/2022,ATP250,Outdoor,Clay,1st Round,3,Martinez P.,Jarry N.,49,112,965,511,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.93,1.96,1.93,2.18,1.81,1.97
45,Kitzbuhel,Generali Open,7/26/2022,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Melzer G.,140,188,391,283,6,4,1,1,NA,NA,NA,NA,NA,NA,1,0,Retired,1.53,2.5,1.53,2.66,1.57,2.66,1.53,2.46
45,Kitzbuhel,Generali Open,7/26/2022,ATP250,Outdoor,Clay,1st Round,3,Ofner S.,Gasquet R.,235,79,218,646,1,6,7,5,7,5,NA,NA,NA,NA,2,1,Completed,2.37,1.57,2.46,1.61,2.77,1.62,2.39,1.56
45,Kitzbuhel,Generali Open,7/26/2022,ATP250,Outdoor,Clay,1st Round,3,Thiem D.,Shevchenko A.,199,157,266,347,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.16,5,1.15,6.28,1.2,6.28,1.16,5.07
45,Kitzbuhel,Generali Open,7/27/2022,ATP250,Outdoor,Clay,2nd Round,3,Martinez P.,Coria F.,49,73,965,660,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.61,2.3,1.74,2.23,1.74,2.51,1.64,2.23
